sector,season,quart_sq,square,type,NAMEBS,lat,long,YpRO,YpseroRO,Ypall,accuracy_GPS,occ,alt_true,am,af,ym,yf,flea,tick,ro,findex,tindex,tree,bsland_OK,bscode_OK,bscode_corrected,bscode_simple,bsland1_OK,bscode1_OK,Bscharact_all,X. gerbilli,X. hirtipes,X. conformis,E. oschanini,Ns. Laeviceps,Ns. turkmenicus,R. cedestis,Ms. hebes,Ct. dolichus,C. lamellifer,Ns. tersus,St. vlasovi,St. conspecta,Px. teretifrons,Ornithodoros,Haemaphysalis,Hyalomma,Rhipicephalus,Ixodes,others,Result of bacteriological analysis
11742,SP2013,4.4,4,C,bsq4b101,44.787017,76.479333,,,,3,1,403,,,,,na,na,0,na,na,0,dune/sand,124HS,124HS,3sand,CDEF,1247,1247CDEF,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b102,44.7889,76.478733,,,,4,1,397,,,,,na,na,0,na,na,0,alluvial,124C,124C,5all,C,124,124C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b103,44.7877,76.478667,,,,3,2,399,,,,,na,na,0,na,na,0,dune/sand,124LS,124LS,2sand,CD,1247,1247CD,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b104,44.787467,76.478833,,,,3,2,400,,,,,na,na,0,na,na,0,dune/sand,124HS,124HS,3sand,DE,1247,1247DE,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b105,44.786933,76.479033,,,,3,2,402,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b106,44.786583,76.479067,,,,3,1,400,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b107,44.786183,76.47895,,,,3,2,402,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b108,44.788867,76.476233,,,,4,1,399,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b109,44.790583,76.476333,,,,4,1,398,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b11,44.786117,76.4797,,,,3,2,400,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b110,44.790117,76.476717,0,0,0,4,3,399,,1,,,0,1,1,0,1,1,dune/sand,12HS,12HS,7sand,E,128,128E,,,,,,,,,,,,,,,,1,,,,,
11742,SP2013,4.3,4,C,bsq4b111,44.788283,76.47725,,,,3,2,398,,,,,na,na,0,na,na,0,alluvial/depression,34C,34C,2all,EK,34,34EK,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b112,44.78865,76.478133,,,,4,1,402,,,,,na,na,0,na,na,0,dune/sand,12HS,12HS,7sand,DE,127,127DE,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b113,44.7895,76.478517,,,,4,1,399,,,,,na,na,0,na,na,0,dune/sand,12LS,12LS,6sand,CD,127,127CD,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b114,44.788367,76.4788,,,,4,2,399,,,,,na,na,0,na,na,0,dune/sand,124HS,124HS,3sand,CDE,1247,1247CDE,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b115,44.79025,76.479033,,,,4,2,399,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b116,44.790033,76.481283,,,,4,2,399,,,,,na,na,0,na,na,0,dune/sand,12HS,12HS,7sand,DE,127,127DE,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b117,44.790083,76.480267,,,,4,3,397,,,,,na,na,0,na,na,0,alluvial,124C,124C,5all,C,124,124C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b118,44.7875,76.4771,,,,3,2,403,,,,,na,na,0,na,na,0,alluvial/depression,4C,4C,1all,EK,4,4EK,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b12,44.786233,76.480633,,,,3,1,401,,,,,na,na,0,na,na,0,dune/sand,12LS,12LS,6sand,CD,127,127CD,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b13,44.7864,76.480317,,,,3,1,399,,,,,na,na,0,na,na,0,dune/sand,12HS,12HS,7sand,DE,127,127DE,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b14,44.788317,76.475667,,,,4,2,398,,,,,na,na,0,na,na,0,alluvial/depression,34C,34C,2all,CK,34,34CK,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b15,44.7865,76.47965,,,,3,1,400,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b16,44.788583,76.476017,,,,4,1,395,,,,,na,na,0,na,na,0,alluvial/depression,23C,23C,4all,K,23,23K,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b17,44.78855,76.476517,,,,4,2,401,,,,,na,na,0,na,na,0,alluvial/depression,124HS,23C,4all,EK,23,23EK,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b18,44.788117,76.476233,,,,3,2,401,,,,,na,na,0,na,na,0,alluvial/depression,34C,34C,2all,EK,34,34EK,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b19,44.789,76.4765,,,,4,2,395,,,,,na,na,0,na,na,0,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b2,44.787417,76.475733,,,,3,2,404,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b20,44.788183,76.476817,0,0,0,3,4,399,2,,,,5,5,2,2.5,2.5,0,alluvial/depression,34C,34C,2all,EK,34,34EK,4,,,1,,,,,,,,,,,1,,,2,2,,
11742,SP2013,4.3,4,C,bsq4b21,44.787733,76.476417,,,,3,2,401,,,,,na,na,0,na,na,0,alluvial/depression,34C,34C,2all,EK,34,34EK,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b22,44.78635,76.47635,,,,3,2,400,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b23,44.786733,76.477083,,,,3,2,400,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b24,44.786917,76.47675,,,,3,2,400,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b25,44.7872,76.47685,,,,3,2,400,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b26,44.787467,76.476683,,,,3,2,401,,,,,na,na,0,na,na,0,alluvial/depression,34C,34C,2all,EK,34,34EK,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b27,44.789033,76.475917,,,,4,2,400,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b28,44.789267,76.4762,,,,4,2,400,,,,,na,na,0,na,na,0,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b29,44.789833,76.47605,,,,4,2,401,,,,,na,na,0,na,na,0,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b3,44.78765,76.476067,,,,3,2,402,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b30,44.79025,76.476483,0,0,0,4,4,399,,1,,,5,0,1,5,0,0,dune/sand,12HS,12HS,7sand,E,128,128E,5,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b31,44.787783,76.47705,,,,3,2,398,,,,,na,na,0,na,na,0,alluvial/depression,34C,34C,2all,K,34,34K,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b32,44.787267,76.477217,,,,3,2,399,,,,,na,na,0,na,na,0,alluvial/depression,4C,4C,1all,EK,4,4EK,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b33,44.789833,76.476883,,,,4,1,399,,,,,na,na,0,na,na,0,dune/sand,1HS,12HS,7sand,E,18,18E,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b34,44.789633,76.47725,,,,4,2,400,,,,,na,na,0,na,na,0,dune/sand,1HS,12HS,7sand,E,18,18E,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b35,44.789833,76.477817,,,,4,2,398,,,,,na,na,0,na,na,0,alluvial,34C,24C,3all,C,234,234C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b36,44.790267,76.4775,,,,4,2,401,,,,,na,na,0,na,na,0,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b37,44.786917,76.477733,,,,3,2,402,,,,,na,na,0,na,na,0,alluvial/depression,34C,34C,2all,EK,34,34EK,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b38,44.79055,76.477333,,,,4,2,397,,,,,na,na,0,na,na,0,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b39,44.78745,76.4777,,,,3,1,398,,,,,na,na,0,na,na,0,alluvial/depression,4C,4C,1all,K,4,4K,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b4,44.787217,76.4764,,,,3,2,403,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b40,44.7905,76.477733,,,,4,2,400,,,,,na,na,0,na,na,0,alluvial/depression,34C,34C,2all,EK,34,34EK,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b41,44.787783,76.477433,,,,3,2,394,,,,,na,na,0,na,na,0,alluvial/depression,34C,34C,2all,K,34,34K,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b42,44.7906,76.478283,,,,4,1,401,,,,,na,na,0,na,na,0,alluvial/depression,23C,23C,4all,EK,23,23EK,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b43,44.78875,76.47705,,,,4,1,404,,,,,na,na,0,na,na,0,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b44,44.789867,76.478483,,,,4,2,399,,,,,na,na,0,na,na,0,alluvial/depression,23C,23C,4all,EK,23,23EK,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b45,44.789833,76.479433,,,,4,2,395,,,,,na,na,0,na,na,0,alluvial,124C,124C,5all,C,124,124C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b46,44.789283,76.476717,,,,4,2,401,,,,,na,na,0,na,na,0,dune/sand,1HS,12HS,7sand,E,18,18E,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b47,44.78915,76.477167,,,,4,2,398,,,,,na,na,0,na,na,0,alluvial,124C,124C,5all,C,124,124C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b48,44.79045,76.479717,,,,4,2,399,,,,,na,na,0,na,na,0,alluvial/depression,34C,34C,2all,K,34,34K,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b49,44.788083,76.477617,,,,3,2,398,,,,,na,na,0,na,na,0,dune/sand,12HS,12HS,7sand,DEF,127,127DEF,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b5,44.786883,76.47595,,,,3,2,403,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b50,44.790583,76.48055,0,0,0,4,4,396,1,1,,,19,1,2,9.5,0.5,1,dune/sand,124HS,124HS,3sand,CDE,1247,1247CDE,17,,,2,,,,,,,,,,,1,,,,,,
11742,SP2013,4.3,4,C,bsq4b51,44.787317,76.478133,,,,3,2,401,,,,,na,na,0,na,na,0,alluvial/depression,34C,34C,2all,EK,34,34EK,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b52,44.7902,76.480783,,,,4,1,400,,,,,na,na,0,na,na,0,dune/sand,124HS,124HS,3sand,CDE,1247,1247CDE,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b53,44.789767,76.48135,,,,4,1,400,,,,,na,na,0,na,na,0,dune/sand,12HS,12HS,7sand,DE,127,127DE,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b54,44.789217,76.481383,,,,4,2,395,,,,,na,na,0,na,na,0,alluvial,124C,124C,5all,C,124,124C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b55,44.788983,76.48125,,,,4,2,401,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b56,44.786383,76.4786,,,,3,2,401,,,,,na,na,0,na,na,0,alluvial,23C,23C,4all,C,23,23C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b57,44.7889,76.4806,0,0,0,4,4,399,1,,,,2,0,1,2,0,1,alluvial,124C,124C,5all,C,124,124C,1,,,,1,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b58,44.786633,76.478533,,,,3,2,400,,,,,na,na,0,na,na,0,alluvial,23C,23C,4all,C,23,23C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b59,44.7884,76.481133,,,,4,1,398,,,,,na,na,0,na,na,0,alluvial,124C,124C,5all,C,124,124C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b6,44.78645,76.4777,,,,3,3,402,,,,,na,na,0,na,na,1,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b60,44.786917,76.478517,,,,3,2,401,,,,,na,na,0,na,na,0,alluvial,23C,23C,4all,C,23,23C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b61,44.788133,76.4803,,,,3,2,395,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b62,44.787283,76.478633,,,,3,2,398,,,,,na,na,0,na,na,0,dune/sand,124LS,124LS,2sand,CD,1247,1247CD,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b63,44.788533,76.480033,,,,4,1,397,,,,,na,na,0,na,na,0,alluvial,124C,124C,5all,C,124,124C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b64,44.787683,76.47815,0,0,0,3,3,395,,,,1,0,0,1,0,0,0,alluvial/depression,34C,34C,2all,K,34,34K,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b65,44.788067,76.4783,,,,3,2,399,,,,,na,na,0,na,na,0,alluvial/depression,34C,34C,2all,EK,34,34EK,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b66,44.789167,76.4796,,,,4,3,394,,,,,na,na,0,na,na,0,alluvial,124C,124C,5all,C,124,124C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b67,44.78955,76.478933,,,,4,1,399,,,,,na,na,0,na,na,0,alluvial,12C,12C,6all,C,12,12C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b68,44.78865,76.477667,,,,4,1,403,,,,,na,na,0,na,na,0,dune/sand,1HS,12HS,7sand,E,18,18E,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b69,44.788567,76.479283,,,,4,2,395,,,,,na,na,0,na,na,0,alluvial,124C,124C,5all,C,124,124C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b7,44.786283,76.478133,,,,3,2,401,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b70,44.787983,76.4791,,,,3,2,400,,,,,na,na,0,na,na,0,dune/sand,124HS,124HS,3sand,CDE,1247,1247CDE,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b71,44.78785,76.479733,,,,3,1,398,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b72,44.7875,76.4793,,,,3,2,399,,,,,na,na,0,na,na,0,dune/sand,124HS,124HS,3sand,CDE,1247,1247CDE,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b73,44.788033,76.478767,,,,3,2,398,,,,,na,na,0,na,na,0,dune/sand,124HS,124HS,3sand,CDE,1247,1247CDE,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b74,44.786783,76.481383,,,,3,2,397,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b75,44.789033,76.477967,,,,4,2,402,,,,,na,na,0,na,na,0,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b76,44.78645,76.481383,,,,3,2,399,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b77,44.789067,76.4777,,,,4,2,402,,,,,na,na,0,na,na,0,dune/sand,124HS,124HS,3sand,DE,1238,1238DE,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b78,44.7861,76.481383,,,,3,1,400,,,,,na,na,0,na,na,0,dune/sand,12HS,12HS,7sand,CDE,127,127CDE,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b79,44.78925,76.477583,,,,4,2,401,,,,,na,na,0,na,na,0,dune/sand,124LS,124LS,2sand,D,348,348D,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b8,44.787517,76.4753,,,,3,2,399,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b80,44.786283,76.481017,,,,3,1,400,,,,,na,na,0,na,na,0,dune/sand,12HS,12HS,7sand,CDE,127,127CDE,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b81,44.789317,76.478183,,,,4,1,402,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b82,44.786733,76.480967,,,,3,1,398,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b83,44.787367,76.481183,,,,3,2,398,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b84,44.78775,76.481017,0,0,0,3,3,398,,,,1,0,0,1,0,0,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b85,44.7893,76.47555,,,,4,2,396,,,,,na,na,0,na,na,0,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b86,44.78705,76.4808,,,,3,2,398,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b87,44.788817,76.475517,,,,4,2,400,,,,,na,na,0,na,na,0,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b88,44.790083,76.475317,,,,4,1,398,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b89,44.790583,76.475483,,,,4,2,401,,,,,na,na,0,na,na,0,dune/sand,1LS,12LS,6sand,D,18,18D,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.3,4,C,bsq4b9,44.787183,76.475733,,,,3,2,400,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b90,44.790533,76.475983,,,,4,1,400,,,,,na,na,0,na,na,0,dune/sand,1LS,12LS,6sand,D,18,18D,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b91,44.786833,76.480083,,,,3,2,401,,,,,na,na,0,na,na,0,dune/sand,124LS,124LS,2sand,CD,1247,1247CD,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b91,44.786833,76.480083,,,,3,2,401,,,,,na,na,0,na,na,0,dune/sand,124LS,124LS,2sand,CD,1247,1247CD,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b92,44.787067,76.480433,,,,3,1,399,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b93,44.787567,76.480333,,,,3,3,396,,,,,na,na,0,na,na,1,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b94,44.789633,76.480233,,,,4,3,394,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b95,44.788567,76.480533,,,,4,1,398,,,,,na,na,0,na,na,0,alluvial,124C,124C,5all,C,124,124C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b96,44.789917,76.480767,,,,4,2,397,,,,,na,na,0,na,na,0,dune/sand,12HS,12HS,7sand,DE,127,127DE,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.2,4,C,bsq4b97,44.78925,76.48055,,,,4,1,400,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.4,4,C,bsq4b98,44.787233,76.4798,,,,3,2,399,,,,,na,na,0,na,na,0,alluvial,24C,24C,3all,C,24,24C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,4.1,4,C,bsq4b99,44.790267,76.478,,,,4,2,402,,,,,na,na,0,na,na,0,alluvial,4C,4C,1all,C,4,4C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,6.4,6,C,bsq6b1,44.81778,76.42488,,,,3,2,395,,,,,na,na,0,na,na,0,alluvial,23C,23C,4all,C,3,3C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,6.4,6,C,bsq6b10,44.81932,76.42492,0,0,0,3,4,394,,,1,,0,0,1,0,0,0,alluvial,23C,23C,4all,C,3,3C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,6.4,6,C,bsq6b11,44.81932,76.42492,0,0,0,3,4,394,,,1,,2,0,1,2,0,0,alluvial,23C,23C,4all,C,3,3C,2,,,,,,,,,,,,,,,,,,,,
11742,SP2013,6.4,6,C,bsq6b12,44.81939,76.42198,,,,3,4,393,,,,,na,na,0,na,na,0,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,6.3,6,C,bsq6b13,44.8194,76.41951,,,,3,2,395,,,,,na,na,0,na,na,0,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,6.3,6,C,bsq6b14,44.81943,76.4204,,,,3,4,393,,,,,na,na,0,na,na,0,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,6.3,6,C,bsq6b15,44.81948,76.4203,,,,3,4,393,,,,,na,na,0,na,na,0,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,6.3,6,C,bsq6b16,44.81948,76.42031,,,,3,4,390,,,,,na,na,0,na,na,0,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,6.3,6,C,bsq6b17,44.81955,76.41881,,,,3,2,396,,,,,na,na,0,na,na,0,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,6.3,6,C,bsq6b18,44.81957,76.4215,,,,3,2,394,,,,,na,na,0,na,na,0,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,6.3,6,C,bsq6b19,44.8197,76.42015,,,,3,4,393,,,,,na,na,0,na,na,0,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,6.3,6,C,bsq6b2,44.81792,76.42086,,,,3,2,392,,,,,na,na,0,na,na,0,alluvial,34C,34C,2all,C,345,345C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,6.4,6,C,bsq6b20,44.81972,76.42438,,,,3,2,395,,,,,na,na,0,na,na,0,alluvial,23C,23C,4all,C,3,3C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,6.3,6,C,bsq6b21,44.8198,76.41971,0,0,0,3,4,392,1,,,,16,2,1,16,2,1,alluvial,34C,34C,2all,C,34,34C,15,,1,,,,,,,,,,,,,,,,2,,
11742,SP2013,6.3,6,C,bsq6b22,44.8198,76.41971,0,0,0,3,4,392,,,1,,0,0,1,0,0,1,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,6.3,6,C,bsq6b23,44.8198,76.41971,0,0,0,3,4,392,,,1,,0,0,1,0,0,1,alluvial,34C,34C,2all,C,34,34C,,,,,,,,,,,,,,,,,,,,,
11742,SP2013,6.4,6,C,bsq6b24,44.81985,76.42349,,,,3,2,393,,,,,na,na,0,na,na,0,alluvial,23C,23C,4all,C,3,3C,,,,,,,,,,,,,,,,,,,,,
